state,city,event_type,count
Hebei,Hengyang,department,2
Oregon,Tigard,product,2
Jiangsu,Hegang,cancel,2
Jiangsu,Hegang,department,2
California,Norwalk,cart,2
California,Rancho Mirage,product,2
Jiangsu,Hegang,product,2
Wales,Cardiff,cancel,2
Oregon,Beaverton,home,2
Oregon,Lebanon,cart,2
Hauts-de-France,Nogent-sur-Oise,department,2
Maryland,Severna Park,cancel,2
Wales,Cardiff,department,2
California,Newport Beach,cart,2
Hauts-de-France,Lillers,product,2
Hauts-de-France,Lens,product,2
Provence-Alpes-Côte d'Azur,Marignane,cart,2
Wales,Crynant,department,2
Santa Catarina,Mafra,product,2
Maryland,Silver Spring,product,2
Jiangsu,Ordos,department,2
Santa Catarina,Mafra,cart,2
Santa Catarina,Laguna,home,2
Santa Catarina,Laguna,department,2
California,Moorpark,department,2
California,Napa,product,2
Hebei,Jiangmen,cancel,2
Hauts-de-France,Lille,cart,2
Hauts-de-France,Lille,department,2
Andalucía,Lora del Río,department,2
Saitama,City,cart,2
Maryland,Silver Spring,department,2
California,Moreno Valley,cancel,2
Provence-Alpes-Côte d'Azur,Mougins,cart,2
Jiangsu,Nanjing,purchase,2
Hauts-de-France,Nomain,department,2
Oregon,Bend,product,2
California,Occidental,cart,2
Santa Catarina,Canoinhas,department,2
Hauts-de-France,Tourcoing,cancel,2
California,Rancho Cucamonga,home,2
Bayern,Dachau,product,2
Xinjiang Uygur Autonomous Region,Suining,department,2
Santa Catarina,Campos Novos,department,2
Saitama,Koshigaya City,cancel,2
Wales,Buckley,cart,2
Santa Catarina,Camboriú,cart,2
Xinjiang Uygur Autonomous Region,Suining,product,2
Hauts-de-France,Violaines,department,2
Santa Catarina,Biguaçu,department,2
Santa Catarina,Biguaçu,cart,2
Bayern,Erding,department,2
Oregon,Grants Pass,department,2
Mississippi,Flowood,product,2
Provence-Alpes-Côte d'Azur,Marseille,purchase,2
Hauts-de-France,Wasquehal,product,2
Santa Catarina,Canoinhas,product,2
Saitama,Kawaguchi city,product,2
País Vasco,San Sebastián,cart,2
California,Oakland,cart,2
California,Norwalk,product,2
Santa Catarina,Guaramirim,cart,2
Missouri,Florissant,product,2
Oregon,Central Point,product,2
Hauts-de-France,Roubaix,product,2
Mississippi,Corinth,cart,2
Bayern,Coburg,product,2
Santa Catarina,Florianópolis,cancel,2
Oregon,Eugene,cancel,2
California,Rancho Cucamonga,product,2
Santa Catarina,Curitibanos,department,2
Andalucía,Los Palacios y Villafranca,product,2
Hauts-de-France,Sailly-Lez-Lannoy,product,2
Maryland,Severn,product,2
Hauts-de-France,Saint-Amand-les-Eaux,product,2
Santa Catarina,Concórdia,department,2
Andalucía,Lucena,department,2
Wales,Caerphilly,cart,2
Jiangsu,Ningbo,cart,2
Nebraska,Lincoln,cart,2
Jiangsu,Shenyang,cart,2
Ohio,Lima,product,2
Guangdong,Xiaogan,home,2
Jiangxi,Handan,department,2
Ohio,Lancaster,cart,2
Guangdong,Xining,cart,2
New Jersey,Harmony,department,2
Guangdong,Xining,product,2
Ohio,Lancaster,department,2
New Jersey,Hammonton,product,2
Sergipe,Itabaianinha,cart,2
Maryland,Hagerstown,department,2
Guangdong,Yangzhou,cart,2
Canarias,Santa Cruz de Tenerife,cart,2
Île-de-France,Montrouge,product,2
California,Ridgecrest,cart,2
Victoria,Mornington,cart,2
Guangdong,Yili Kazakh Autonomous Prefecture,home,2
Guangdong,Yili Kazakh Autonomous Prefecture,product,2
Guangdong,Yinchuan,cancel,2
New Jersey,Hamilton,cart,2
Victoria,Mount Evelyn,cart,2
Canarias,San Cristóbal de La Laguna,department,2
Guangdong,Yiyang,department,2
Pennsylvania,Baldwin,product,2
Ohio,Mansfield,product,2
Ohio,Marietta,department,2
Pennsylvania,Baldwin,department,2
New Jersey,Hillsborough Township,department,2
Victoria,Lilydale,product,2
Castilla y León,Burgos,department,2
Île-de-France,Argenteuil,product,2
Victoria,Geelong,cart,2
Castilla y León,Palencia,product,2
Yunnan,Ningbo,cart,2
Sergipe,Poço Redondo,product,2
Sergipe,Nossa Senhora da Glória,product,2
Victoria,Geelong,department,2
Maryland,Green Valley,department,2
Guangdong,Wenzhou,cancel,2
Castilla y León,Miranda de Ebro,cart,2
Ohio,Hilliard,department,2
Guangdong,Wenzhou,home,2
Jiangxi,Heyuan,product,2
Guangdong,Wenzhou,purchase,2
New Jersey,Jersey City,cart,2
Pennsylvania,Big Beaver,cart,2
New Jersey,Jackson Township,cart,2
Castilla y León,Laguna de Duero,department,2
Jiangxi,Heyuan,department,2
Ohio,Hillsboro,product,2
Jiangxi,Heyuan,cart,2
Castilla y León,Ciudad Rodrigo,product,2
Sergipe,Lagarto,purchase,2
Ohio,Huber Heights,product,2
Victoria,Lalor,department,2
Victoria,Lara,cart,2
Maryland,Lake Shore,cart,2
Victoria,Natte Yallock,department,2
New Jersey,Freehold Township,cart,2
Pennsylvania,Arlington Heights,cart,2
Guangxi Zhuang Autonomous Region,Ezhou,purchase,2
New Jersey,Elizabeth,department,2
Guangxi Zhuang Autonomous Region,Haikou,home,2
New Jersey,Egg Harbor Township,department,2
Ohio,Mentor,product,2
Bahia,Murutuba,product,2
Maryland,Lochearn,cart,2
New Jersey,Edison,product,2
Jiangxi,Chengdu,cart,2
New Jersey,East Windsor,product,2
Canarias,Agua Dulce,cart,2
New Jersey,East Windsor,department,2
Andalucía,Espartinas,product,2
Provence-Alpes-Côte d'Azur,Coursegoules,product,2
Guangxi Zhuang Autonomous Region,Jieyang,department,2
Yunnan,Hengshui,home,2
Ohio,Middletown,product,2
Bahia,Porto Seguro,cancel,2
California,Yuba City,product,2
California,Yorba Linda,department,2
Maryland,Lutherville-Timonium,product,2
Guangxi Zhuang Autonomous Region,Ningbo,cart,2
Bahia,Porto Seguro,product,2
Bahia,Poções,department,2
Bahia,Poções,home,2
Guangxi Zhuang Autonomous Region,Ezhou,product,2
New Jersey,Englewood,department,2
Guangdong,Yulin,cart,2
Canarias,Castillo Caleta de Fuste,product,2
Sergipe,Capela,cart,2
Canarias,Maspalomas,product,2
New Jersey,Franklin Township,department,2
Guangdong,Zaozhuang,department,2
Sergipe,Aracaju,product,2
Guangdong,Zhangzhou,cart,2
Canarias,Maspalomas,cart,2
Provence-Alpes-Côte d'Azur,Châteaurenard,cancel,2
Jiangxi,City of Yantai,department,2
Canarias,Los Realejos,cancel,2
Guangdong,Zhanjiang,purchase,2
Guangdong,Zhengzhou,cancel,2
New Jersey,Ewing Township,department,2
Victoria,Patho,product,2
Canarias,Las Palmas de Gran Canaria,department,2
Canarias,Las Palmas de Gran Canaria,cart,2
Canarias,La Orotava,product,2
Yunnan,Jinan,cart,2
Guangxi Zhuang Autonomous Region,Beijing,home,2
Victoria,Pine Lodge,product,2
Guangxi Zhuang Autonomous Region,Changzhou,cancel,2
Victoria,Pine Lodge,purchase,2
Bahia,Murutuba,department,2
New Jersey,Evesham,department,2
Guangxi Zhuang Autonomous Region,Changzhou,purchase,2
Victoria,Geelong,cancel,2
Guangdong,Tianshui,cancel,2
New Jersey,Lakewood,department,2
Cataluña,Can Claramunt,department,2
Utah,Salt Lake City,cart,2
Utah,Salt Lake City,product,2
Ohio,Cuyahoga Falls,cart,2
New Jersey,Parsippany-Troy Hills,cart,2
Jiangxi,Matsubara-shi,product,2
Guangdong,Nanjing,purchase,2
Guangdong,Nanping,cancel,2
Maryland,Fort Washington,product,2
Cataluña,Barberà del Vallès,product,2
Cataluña,Barberà del Vallès,department,2
Guangdong,Ningbo,department,2
Cataluña,Barberà del Vallès,cart,2
Cataluña,Banyoles,department,2
Guangdong,Pingdingshan,cancel,2
New Jersey,Ocean Township,department,2
Ohio,Delhi,department,2
Shaanxi,Anyang,department,2
Shaanxi,Anyang,cart,2
Ohio,Delhi,product,2
New Jersey,North Brunswick Township,department,2
Maryland,Gaithersburg,product,2
Guangdong,Qingdao,cart,2
Île-de-France,Neuilly-sur-Marne,department,2
Castilla-La Mancha,Valdepeñas,cart,2
Utah,West Jordan,cart,2
Guangdong,Nanchang,cancel,2
New Jersey,Pennsauken Township,cart,2
Castilla-La Mancha,Toledo,department,2
Yunnan,Xi'an,cart,2
New Jersey,Rahway,department,2
Maryland,Forestville,cart,2
Utah,Lehi,department,2
Jiangxi,Shanghai,department,2
Guangdong,Liuzhou,cart,2
Guangdong,Liuzhou,department,2
Île-de-France,Noisy-le-Sec,department,2
New Jersey,Point Pleasant,purchase,2
Guangdong,Longyan,cart,2
Ohio,Cleveland Heights,department,2
Cataluña,Gavà,cart,2
New Jersey,Point Pleasant,cart,2
Cataluña,Esplugues de Llobregat,product,2
Bahia,Jacobina,home,2
Cataluña,El Vendrell,department,2
Shaanxi,Chengdu,product,2
Guangdong,Maoming,cart,2
Jiangxi,Putian,cancel,2
Shaanxi,Changsha,department,2
Guangdong,Mianyang,cancel,2
Guangdong,Mianyang,product,2
Cataluña,Cervera,product,2
Île-de-France,Noisy-le-Grand,product,2
Utah,Pleasant Grove,department,2
Jiangxi,Ningbo,department,2
Guangdong,Qingyang,department,2
Sergipe,Tobias Barreto,product,2
Castilla y León,Segovia,cart,2
Yunnan,Shanghai,purchase,2
Sergipe,Taiçoca,cart,2
Sergipe,São Cristóvão,product,2
New Jersey,Monroe,cart,2
Castilla-La Mancha,Cuenca,department,2
Castilla-La Mancha,Cuenca,cart,2
Bahia,Lauro de Freitas,cancel,2
Bahia,Lauro de Freitas,home,2
Bahia,Lauro de Freitas,purchase,2
Yunnan,Shanghai,home,2
Ohio,Gahanna,product,2
Bahia,Livramento de Nossa Senhora,product,2
Pennsylvania,Bloomsburg,department,2
Ohio,Green,product,2
Castilla-La Mancha,Alcázar de San Juan,department,2
Jiangxi,Huizhou,cancel,2
Castilla-La Mancha,Albacete,product,2
Yunnan,Ningbo,department,2
Andalucía,Córdoba,home,2
Guangdong,Suzhou,purchase,2
Guangdong,Tangshan,cart,2
Guangdong,Tangshan,department,2
Castilla y León,Vilecha,department,2
Île-de-France,Nanterre,department,2
Castilla y León,Soria,department,2
Castilla y León,Soria,cart,2
Yunnan,Shanghai,product,2
New Jersey,Monroe Township,cart,2
Jiangxi,Maoming,cart,2
Maryland,Glassmanor,product,2
Castilla-La Mancha,Talavera de la Reina,product,2
Castilla-La Mancha,Talavera de la Reina,cart,2
Sergipe,Tobias Barreto,home,2
Jiangxi,Leshan,department,2
Sergipe,Tobias Barreto,department,2
Andalucía,Cádiz,product,2
Castilla-La Mancha,Pedro Muñoz,department,2
Guangdong,Shan Tou,home,2
Guangdong,Shan Tou,purchase,2
Victoria,Balliang,product,2
Ohio,Dublin,department,2
New Jersey,New Brunswick,department,2
Victoria,Benalla,cart,2
Castilla-La Mancha,Madridejos,product,2
Ohio,Dublin,product,2
New Jersey,Neptune Township,product,2
Guangdong,Shangqiu,department,2
Sergipe,Taiçoca,purchase,2
Jiangxi,Leshan,cart,2
Victoria,Berwick,cart,2
Castilla-La Mancha,Guadalajara,purchase,2
Guangdong,Shangrao,purchase,2
Victoria,Berwick,product,2
Yunnan,Shenyang,cart,2
New Jersey,Morris Township,cancel,2
Guangxi Zhuang Autonomous Region,Shanghai,home,2
Guangxi Zhuang Autonomous Region,Shanghai,product,2
Provence-Alpes-Côte d'Azur,Draguignan,product,2
Maryland,North Laurel,department,2
Navarra,Pamplona,product,2
Scotland,Cambuslang,cart,2
California,Santa Ana,product,2
Navarra,Pamplona,cart,2
Jiangsu,Wuxi,cancel,2
Jiangsu,Wuhan,department,2
Virginia,Laurel,product,2
Jiangsu,Wuhan,cart,2
Bahia,Serrinha,cart,2
Jiangsu,Wenzhou,home,2
California,San Rafael,department,2
California,San Mateo,home,2
Okinawa,Naha City,department,2
Xinjiang Uygur Autonomous Region,Yulin,product,2
California,San Marcos,cart,2
California,San Luis Obispo,product,2
Virginia,Lincolnia,cancel,2
Virginia,Lincolnia,department,2
Virginia,Lorton,cart,2
Gyeonggi-do,Suwon City,cancel,2
Bahia,Serrinha,product,2
Virginia,Lynchburg,cart,2
Maryland,Olney,department,2
California,San Jose,cancel,2
Gyeonggi-do,Uijeongbuxi,cancel,2
Virginia,Idylwood,product,2
Gyeonggi-do,Icheon City,product,2
California,San Jacinto,department,2
Virginia,Hollins,product,2
California,Seaside,cancel,2
Gyeonggi-do,Gimpo City,cancel,2
California,Santee,product,2
Maine,South Portland,cart,2
Jiangsu,Xiamen,home,2
California,Santa Rosa,product,2
Maryland,North Bethesda,cart,2
Gyeonggi-do,Goyang City,purchase,2
Île-de-France,Maurepas,product,2
Gyeonggi-do,Gunpo City,home,2
Gyeonggi-do,Gunpo City,product,2
País Vasco,Zumárraga,department,2
Jiangsu,Xi'an,purchase,2
Ohio,Westerville,product,2
California,Santa Maria,product,2
Bahia,Senhor do Bonfim,cart,2
California,Santa Maria,cart,2
Gyeonggi-do,Gwangmyeong City,cart,2
Nebraska,Bellevue,cart,2
Gyeonggi-do,Gwangmyeong City,home,2
Navarra,Zizur Mayor,product,2
California,Santa Cruz,department,2
Hebei,Salt,department,2
California,Santa Clarita,cart,2
Yamaguchi,Ube,cart,2
Arkansas,Little Rock,cancel,2
Gyeonggi-do,Uijeongbuxi,home,2
Virginia,Front Royal,product,2
Virginia,Newport News,cancel,2
Gyeongsangnam-do,Geoje city,department,2
Gyeongsangnam-do,Geoje city,product,2
Gyeongsangnam-do,Gimhae City,cancel,2
California,Sacramento,cancel,2
Gyeongsangnam-do,Gimhae City,purchase,2
Gyeongsangnam-do,Great,cancel,2
Jiangsu,Shenzhen,department,2
Gyeongsangnam-do,Jinju City,department,2
California,Roseville,cart,2
Miyazaki,Miyazaki City,cart,2
Jiangsu,Shenzhen,cart,2
Andalucía,La Rinconada,department,2
California,Rohnert Park,cart,2
Andalucía,La Zubia,cart,2
Virginia,Newport News,product,2
Hainan,Bai Mountain,department,2
Hainan,Bai Mountain,product,2
California,Rocklin,product,2
Bahia,Teixeira de Freitas,department,2
Hainan,Dongguan,department,2
Hainan,Dongguan,home,2
Virginia,Norfolk,cart,2
Oklahoma,Norman,cart,2
Oklahoma,Norman,department,2
Miyagi,Ishinomaki City,cart,2
Schleswig-Holstein,Südermarsch,department,2
Oklahoma,Guthrie,department,2
Xinjiang Uygur Autonomous Region,Ya'an,product,2
Oklahoma,Guthrie,cart,2
Gyeonggi-do,Uijeongbuxi,purchase,2
California,San Francisco,purchase,2
Andalucía,Jódar,cart,2
Gyeonggi-do,Yangju City,home,2
Nagano,Matsuma City,cancel,2
País Vasco,Vitoria-Gasteiz,department,2
Gyeonggi-do,Yeoju,cart,2
Gyeonggi-do,Yeoju,department,2
Île-de-France,Aubergenville,department,2
Virginia,Mantua,product,2
Bahia,São Francisco do Conde,cart,2
Montana,Kalispell,department,2
Gyeongsangbuk-do,Chilgok-gun,cart,2
Xinjiang Uygur Autonomous Region,Weifang,product,2
Gyeongsangbuk-do,Gumi City,cancel,2
California,San Bruno,cart,2
Gyeongsangbuk-do,Gumi City,home,2
Bahia,Teixeira de Freitas,cancel,2
Jiangsu,Shiyan,product,2
Gyeongsangbuk-do,Gyeongju City,cart,2
Montana,Four Corners,product,2
Montana,Four Corners,cart,2
Jiangsu,Shiyan,department,2
Gyeongsangbuk-do,Gyeongsan City,department,2
Gyeongsangbuk-do,Gyeongsan City,home,2
Scotland,Dunfermline,cart,2
Maryland,Montgomery Village,product,2
New Jersey,Burlington Township,cart,2
California,Walnut Creek,cancel,2
Virginia,Ashburn,product,2
Ohio,Powell,product,2
New Hampshire,Merrimack,product,2
Guizhou,Baoding,purchase,2
Ohio,Reynoldsburg,product,2
New Hampshire,Manchester,product,2
Guizhou,Changsha,product,2
California,Vista,department,2
California,Visalia,product,2
Yunnan,Beijing,cancel,2
Guizhou,Foshan,purchase,2
Ohio,Sandusky,product,2
New Hampshire,Londonderry,cart,2
Bahia,Rio Real,product,2
Virginia,Bull Run,department,2
California,Ventura,department,2
Provence-Alpes-Côte d'Azur,Gardanne,product,2
Ohio,Sidney,department,2
Guizhou,Guilin,department,2
California,Vallejo,product,2
Scotland,Hamilton,cart,2
Guizhou,Harbin,department,2
California,Vallejo,cart,2
Virginia,Centreville,cart,2
California,Vacaville,department,2
Yunnan,Beijing,purchase,2
New Hampshire,Salem,product,2
Guizhou,Loudi,product,2
Guangxi Zhuang Autonomous Region,Zhengzhou,department,2
Yunnan,Guangzhou,cart,2
New Jersey,Bridgewater Township,cart,2
Scotland,Perth,department,2
New Jersey,Brick Township,department,2
New Jersey,Brick Township,cart,2
Bahia,Remanso,department,2
Guangxi Zhuang Autonomous Region,Wenzhou,home,2
Ohio,Oxford,product,2
Guangxi Zhuang Autonomous Region,White,cart,2
Virginia,Alexandria,product,2
Guangxi Zhuang Autonomous Region,White,purchase,2
Guangxi Zhuang Autonomous Region,Wuhan,cart,2
New Jersey,Berkeley Township,department,2
California,Westminster,department,2
Provence-Alpes-Côte d'Azur,Fréjus,cart,2
Yunnan,Daqing,home,2
Ohio,Pickerington,department,2
Scotland,Livingston,cart,2
Guangxi Zhuang Autonomous Region,Xiangtan,home,2
Guangxi Zhuang Autonomous Region,Xiangtan,product,2
Bahia,Remanso,product,2
Bahia,Riachão do Jacuípe,cart,2
California,Wasco,department,2
New Jersey,Bayonne,cart,2
Bahia,Riachão do Jacuípe,product,2
Scotland,Glasgow,home,2
New Hampshire,Dover,department,2
Bahia,Santo Estêvão,product,2
Bahia,Santo Amaro,product,2
Andalucía,Huelva,department,2
Scotland,Elgin,cart,2
Guizhou,Zhanjiang,cancel,2
California,Thousand Oaks,cart,2
Bahia,Santo Estêvão,cart,2
Île-de-France,Mitry-Mory,department,2
Nevada,Henderson,home,2
Andalucía,Huéscar,cart,2
Gunma,Kiryu-shi,department,2
Île-de-France,Meudon,purchase,2
Île-de-France,Meudon,department,2
Virginia,Culpeper,department,2
Gwangju,Gwangju,home,2
California,Suisun City,product,2
California,Suisun City,cart,2
Virginia,Danville,department,2
Nebraska,Papillion,department,2
California,South Whittier,product,2
Pennsylvania,Aliquippa,purchase,2
Nebraska,Omaha,purchase,2
Gyeonggi-do,Anseong City,cart,2
California,South San Francisco,product,2
Virginia,Falmouth,product,2
Virginia,Franconia,product,2
Île-de-France,Meaux,department,2
California,Thousand Oaks,product,2
California,Torrance,department,2
Guizhou,Shanghai,department,2
California,Torrance,product,2
California,Upland,purchase,2
New Hampshire,Dover,cart,2
New Hampshire,Derry,product,2
California,Upland,department,2
Ohio,Springboro,product,2
Guizhou,Shenzhen,purchase,2
California,Union City,cart,2
Jiangsu,Yinchuan,cart,2
Ohio,Stow,cart,2
Virginia,Charlottesville,cancel,2
Jiangsu,Yichun,product,2
California,Turlock,product,2
Scotland,Falkirk,product,2
Nevada,Sparks,department,2
Andalucía,Fuengirola,cart,2
Guizhou,Wenzhou,cart,2
Virginia,Chesapeake,home,2
Virginia,Chesapeake,product,2
Andalucía,Fuengirola,product,2
Guizhou,Wuhu,cart,2
Guizhou,Wuhu,department,2
Provence-Alpes-Côte d'Azur,Hyères,department,2
Jiangsu,Yichang,department,2
Yunnan,Baoding,cart,2
Guizhou,Xi'an,cart,2
California,Menifee,cancel,2
Heilongjiang,Chongqing,home,2
Hebei,Salt,product,2
Hunan,Yichang,department,2
Hunan,Wuxi,cancel,2
Massachusetts,Natick,department,2
Hunan,Wuxi,department,2
Iowa,Ankeny,department,2
Michigan,Romulus,product,2
Hunan,Xiaogan,cart,2
Hunan,Xiaogan,product,2
Rio Grande do Sul,Parobé,department,2
Hunan,Xingtai,cart,2
Pará,Jacundá,department,2
Brandenburg,Brandenburg an der Havel,department,2
Brandenburg,Bernau bei Berlin,product,2
Michigan,Redford Charter Township,product,2
Hunan,Yichang,product,2
Wisconsin,Appleton,cart,2
Hunan,Yichun,cancel,2
Pará,Jacundá,product,2
Iowa,Ames,department,2
Iowa,Ames,cart,2
Queensland,Jimboomba,department,2
Michigan,Portsmouth charter Township,product,2
Bourgogne-Franche-Comté,Sermoise-sur-Loire,product,2
Bourgogne-Franche-Comté,Sermoise-sur-Loire,department,2
Bourgogne-Franche-Comté,Sermoise-sur-Loire,cart,2
Hunan,Zhangzhou,purchase,2
Hunan,Zhengzhou,cancel,2
Hunan,Zhengzhou,cart,2
Massachusetts,North Andover,department,2
Pará,Itingá do Pará,home,2
Rio Grande do Sul,Parque Eldorado,cart,2
Pará,Itingá do Pará,department,2
Queensland,Great Sandy Strait,cart,2
Michigan,Union charter Township,department,2
Île-de-France,Choisy-le-Roi,department,2
Hunan,Shiyan,department,2
Iowa,Cedar Falls,product,2
Iowa,Cedar Falls,department,2
Arizona,Catalina,department,2
Rio Grande do Sul,Pelotas,product,2
Michigan,Taylor,product,2
Rio Grande do Sul,Pelotas,department,2
Rio Grande do Sul,Pelotas,cart,2
Hunan,Taian,home,2
Brandenburg,Potsdam,cart,2
Rio Grande do Sul,Pelotas,cancel,2
Rio Grande do Sul,Passo Fundo,product,2
Pará,Ipixuna do Pará,cart,2
Brandenburg,Nordwestuckermark,product,2
Pará,Ipixuna do Pará,department,2
Hunan,Tongren,department,2
Rio Grande do Sul,Passo Fundo,cart,2
Western Australia,Busselton,cart,2
Hunan,Urumqi,cancel,2
Michigan,Summit Township,product,2
Michigan,Summit Township,department,2
Michigan,Sterling Heights,product,2
Hunan,Weinan,department,2
Hunan,Weinan,home,2
Hunan,Wenzhou,cancel,2
Hunan,Zhumadian,cancel,2
Bourgogne-Franche-Comté,Noroy-le-Bourg,product,2
Hebei,Sanmenxia,cart,2
Idaho,Rexburg,cart,2
Idaho,Garden City,cart,2
Rio Grande do Sul,Farroupilha,department,2
Idaho,Idaho Falls,department,2
Idaho,Idaho Falls,product,2
Idaho,Lewiston,department,2
Rio Grande do Sul,Farroupilha,cart,2
Rio Grande do Sul,Estância Velha,product,2
Wisconsin,Green Bay,cart,2
Wisconsin,Green Bay,department,2
Wisconsin,Waukesha,product,2
Idaho,Nampa,product,2
