postal_code,event_type,id
451191,cancel,2
6604,cart,2
66044,department,2
4510,product,2
4510,cart,2
6606,department,2
66061,product,2
661-0953,department,2
44265,department,2
44263,product,2
68230-000,cart,2
68815-000,product,2
4305,home,2
610202,product,2
430415,home,2
430415,department,2
43026,department,2
51491,cart,2
610202,department,2
610202,cart,2
430200,cancel,2
43017,product,2
689-890,product,2
515011,department,2
515021,cancel,2
430081,department,2
610101,product,2
515023,department,2
610101,department,2
51503,cart,2
430079,home,2
51503,home,2
515061,cancel,2
515061,home,2
515100,department,2
515100,product,2
515132,cart,2
68825-000,cart,2
68815-000,cart,2
430073,department,2
68800-000,product,2
43204,cart,2
68695-000,purchase,2
68700,cart,2
68700,department,2
43147,department,2
68721-000,cancel,2
43130,department,2
43130,cart,2
68725-000,cart,2
68725-000,product,2
68750-000,department,2
68750-000,product,2
431-080,department,2
431-080,cart,2
68780-000,cart,2
431-061,product,2
68780-000,product,2
431-060,cart,2
68786-000,department,2
68790-000,cart,2
431-050,cart,2
43081,product,2
43068,product,2
68800-000,cart,2
43065,product,2
430073,product,2
430071,product,2
610212,cart,2
68925-000,cart,2
51534,department,2
515342,cart,2
610081,cancel,2
515342,product,2
515435,cart,2
68925-000,home,2
430031,cancel,2
430030,product,2
68925-000,product,2
430030,department,2
610074,product,2
430030,cart,2
430024,purchase,2
610074,cart,2
69,cancel,2
430021,product,2
430021,department,2
430015,purchase,2
515646,product,2
6900,department,2
430014,cart,2
515699,cart,2
69001,department,2
515699,department,2
51570,cart,2
430033,cart,2
51533,department,2
515149,cart,2
515325,product,2
68902,purchase,2
610093,home,2
515152,cart,2
515154,purchase,2
515155,cart,2
515155,department,2
430063,department,2
515157,product,2
515159,home,2
515159,product,2
515162,cart,2
515163,cart,2
515163,product,2
43006,cart,2
610084,cart,2
430051,product,2
515235,cart,2
430051,department,2
430050,cart,2
515300,department,2
610083,department,2
51532,cart,2
51532,department,2
30080,cancel,2
515321,product,2
514089,cart,2
68690-000,department,2
442500,product,2
68400-000,product,2
68420-000,department,2
44118,department,2
511340,purchase,2
511341,cart,2
51137,department,2
68450-000,cancel,2
51137,purchase,2
441-450,cart,2
68450-000,cart,2
68450-000,department,2
68465-000,cancel,2
610501,cart,2
511430,department,2
44060,product,2
68473-000,cart,2
68475-000,department,2
68475-000,product,2
68480-000,cart,2
44000,cart,2
440-330,product,2
68485-000,cart,2
440-320,product,2
440-310,department,2
440-300,product,2
440-300,department,2
68420-000,cart,2
68400-000,cancel,2
440-201,product,2
511300,department,2
442500,cart,2
68250-000,product,2
44224,cart,2
68270-000,cart,2
44221,cart,2
442012,product,2
442012,cart,2
44200-000,product,2
442-190,product,2
442-151,cart,2
442-150,purchase,2
442-150,product,2
442-150,department,2
442-150,cart,2
68307,cart,2
44190-000,product,2
44190-000,cart,2
44170,product,2
44149,product,2
68365-000,department,2
44145,product,2
51130-020,product,2
68380-000,purchase,2
68385-000,cancel,2
68385-000,department,2
440-210,cart,2
511450,cart,2
43209,product,2
68590-000,product,2
4350,cart,2
435-030,home,2
435-020,department,2
435-012,purchase,2
68610-000,product,2
68617-000,product,2
51300,product,2
4341,department,2
68625,product,2
433000,cart,2
51371,cart,2
610213,cancel,2
432600,cart,2
68633-000,department,2
68633-000,home,2
610212,product,2
68637-000,cart,2
68637-000,department,2
43230,product,2
68639-000,home,2
68650-000,department,2
68650-000,product,2
68660-000,cart,2
68680-000,department,2
68685-000,department,2
4350,product,2
435002,department,2
68488-000,home,2
68590-000,department,2
43900-000,cart,2
6851,department,2
610404,department,2
438000,department,2
610400,product,2
68515-000,purchase,2
610400,home,2
511850,cart,2
43700,department,2
68519,cart,2
437-080,cart,2
43615,department,2
43615,cart,2
43613,cart,2
68537-000,product,2
68537-000,purchase,2
43605,cart,2
436002,product,2
511850,product,2
436002,cart,2
512005,product,2
68560-000,cancel,2
68560-000,cart,2
68560-000,product,2
610213,product,2
61265,department,2
657099,cart,2
69003,product,2
47400-000,cart,2
475000,cancel,2
47475,department,2
635200,product,2
474405,product,2
474250,cart,2
63560-000,cart,2
49006,department,2
63560-000,department,2
63610-000,department,2
636152,department,2
63630-000,department,2
47400-000,department,2
63660-000,cart,2
45699,product,2
63660-000,home,2
4740,cart,2
47304,department,2
47302,product,2
62140-000,cart,2
63743,purchase,2
473009,department,2
47300-000,department,2
47300-000,cart,2
63870-000,cancel,2
62138,department,2
472099,cart,2
49000,product,2
4900,department,2
475001,department,2
635002,cart,2
63301,product,2
47809,product,2
63303,product,2
47803,department,2
63366,home,2
48902,department,2
48903,department,2
62230-000,home,2
62226,department,2
62190,product,2
48970-000,cart,2
47600-000,cart,2
47600-000,cancel,2
63456,department,2
63500,cancel,2
63500,product,2
63500-000,cancel,2
47533,cart,2
475300,cart,2
475300,cancel,2
63500-000,product,2
47506,cart,2
475004,purchase,2
48992,product,2
475004,home,2
63900-000,department,2
47200-000,product,2
47200-000,department,2
471031,cart,2
621-890,cart,2
621-880,department,2
471011,cancel,2
49160-000,cart,2
49160-000,purchase,2
621-833,department,2
47100-000,cart,2
471-040,product,2
621-830,product,2
49203,department,2
49203,product,2
621-820,cart,2
49250,cart,2
49290-000,cart,2
471-033,department,2
642-370,department,2
64200,department,2
620599,purchase,2
49300-000,department,2
642166,product,2
49300-000,home,2
49300-000,product,2
47014,department,2
64255-000,department,2
620599,product,2
471031,cancel,2
6210,department,2
64000,purchase,2
471031,product,2
472-905,product,2
472-900,department,2
621121,cart,2
64068,department,2
64083,cart,2
641-860,product,2
472-843,cancel,2
472-840,product,2
64100,product,2
64110-000,product,2
49086,cart,2
472-140,department,2
472-080,product,2
47198,home,2
621051,department,2
47140,department,2
641301,cart,2
47138,department,2
47137,department,2
621051,cancel,2
49100,cart,2
49100,product,2
471033,home,2
49100-000,product,2
49120,product,2
48858,department,2
48843,department,2
47877,department,2
48700-000,cart,2
62553,product,2
62320-000,department,2
62580-000,product,2
48308,product,2
48282,product,2
62590-000,product,2
48700-000,product,2
48706,cart,2
48268,cart,2
4825,department,2
48249,product,2
48249,cart,2
48239,product,2
626-820,cart,2
48234,product,2
48224,product,2
62650,department,2
48212,department,2
62685-000,product,2
48205,department,2
62700-000,cart,2
482-860,home,2
482-840,product,2
62700-000,department,2
62760-000,cart,2
48322,cart,2
62553,cart,2
6280,cart,2
62360,cart,2
48450,department,2
4849,cart,2
62500-000,cart,2
62500-000,department,2
48410-000,product,2
625014,purchase,2
62521,department,2
62465,product,2
48490-000,department,2
4838,product,2
4838,cart,2
48490-000,purchase,2
48500-000,department,2
62410,product,2
48599,department,2
48370-000,cancel,2
4837,product,2
48599,product,2
4860,product,2
62400-000,cart,2
62400-000,cancel,2
48640,home,2
48330-000,product,2
48642,cart,2
62370-000,product,2
62760-000,department,2
48197,product,2
47909,product,2
630-850,department,2
630-850,product,2
6300,cart,2
4808,department,2
48067,product,2
63017,cart,2
48060,product,2
48044,department,2
48038,cart,2
48026,cancel,2
48013,product,2
63128,department,2
480-130,product,2
63129,department,2
480-110,product,2
63129,product,2
480-101,department,2
48790-000,department,2
480-090,cart,2
63180-000,product,2
480-021,product,2
63200-000,cart,2
47933,department,2
62300,product,2
63210-000,department,2
48823,product,2
48092,product,2
630-500,product,2
48706,department,2
630-040,cart,2
62800-000,department,2
48197,cart,2
48186,cart,2
48180-000,product,2
48180,product,2
62850-000,department,2
48174,product,2
48708,product,2
62870-000,department,2
62870-000,product,2
62900-000,cart,2
48161,cart,2
48155,product,2
62901,cart,2
62901,department,2
48146,product,2
629099,department,2
629233,product,2
48111,product,2
62930-000,product,2
48111,cart,2
62940-000,cart,2
48760-000,cart,2
6295,department,2
48103,purchase,2
64255-000,product,2
47008,cart,2
64310,product,2
46112,product,2
461003,purchase,2
5008,department,2
50094,product,2
50100,product,2
50120,department,2
65350-000,product,2
46100-000,product,2
46100-000,department,2
4610,cart,2
65380-000,department,2
616-120,cart,2
50158,department,2
46060,department,2
65393-000,product,2
5016,department,2
616-110,cancel,2
65400-000,home,2
616-101,home,2
65415-000,cancel,2
65428,product,2
46022,product,2
65430-000,department,2
65430-000,product,2
46015,product,2
46013,purchase,2
653199,cart,2
46140-000,product,2
502-240,cart,2
61604,department,2
46224,department,2
65130-000,product,2
50017,product,2
50018,cart,2
6167,department,2
50021,department,2
46219,product,2
65137-000,purchase,2
65150-000,product,2
46201,product,2
65200-000,cart,2
50030-230,department,2
50050-290,cart,2
462-121,cart,2
462-120,purchase,2
65201,product,2
46185,department,2
65202,department,2
65203,cart,2
46168,product,2
461671,product,2
46160,cart,2
46151,product,2
46143,product,2
46143,department,2
46013,product,2
61554,cart,2
50016,department,2
656-305,cancel,2
45889,department,2
65616,department,2
45820-970,product,2
45820-970,cart,2
50263,department,2
50265,home,2
45810-000,product,2
503-230,department,2
45810-000,cancel,2
5030,cart,2
614-100,product,2
458031,cart,2
5038,cart,2
50389,department,2
45801,product,2
65634,department,2
45750,department,2
65690-000,department,2
45710,product,2
45701,product,2
457005,cart,2
6132,cart,2
5041,department,2
5041,product,2
4570,product,2
45889,product,2
45894,product,2
5020,product,2
614215,cart,2
65500-000,home,2
6151,department,2
46012,cancel,2
655099,cart,2
65530-000,cart,2
46000,cart,2
65536,department,2
65536,product,2
460-0008,cart,2
50227,department,2
655400,cart,2
45995,cancel,2
50227,product,2
65570-000,department,2
65570-000,purchase,2
50259,cart,2
65580-000,cancel,2
65580-000,cart,2
65580-000,product,2
65590-000,product,2
45899,cart,2
45897,home,2
45897,department,2
45896,purchase,2
45896,product,2
46224,product,2
50015,department,2
49377,product,2
6193,department,2
64800,cart,2
619-960,product,2
64800-000,cart,2
4670,cart,2
49479,department,2
64800-000,purchase,2
46614,home,2
466002,cart,2
4655,cart,2
46540,product,2
46539,product,2
619-960,cart,2
619-960,cancel,2
49507,cart,2
49507,product,2
65001,department,2
65001,product,2
46516,department,2
650011,cart,2
49508,product,2
650011,product,2
650032,department,2
46470,product,2
46460,product,2
650204,cart,2
61920,department,2
467011,cart,2
650221,home,2
467011,department,2
46960,product,2
46960,department,2
644002,cart,2
644002,department,2
46902,product,2
49393,department,2
46902,department,2
46901,purchase,2
49400-000,purchase,2
49417,home,2
6449,cart,2
64499,cart,2
620010,department,2
49426,department,2
64499,department,2
6200,cart,2
469-800,department,2
46880-000,department,2
6457,cart,2
64600-000,product,2
467599,purchase,2
6195,department,2
46750,cart,2
64770-000,department,2
467011,product,2
46430-000,product,2
46410,product,2
6512,cart,2
46307,cart,2
61800-000,product,2
49810-000,product,2
463-480,product,2
65067-430,home,2
65067-430,product,2
463-420,cancel,2
500-100,product,2
500-170,department,2
463-060,department,2
500-190,product,2
65099,purchase,2
50002,department,2
463-030,department,2
46286,cart,2
46284,product,2
46282,cart,2
462600,product,2
462600,department,2
462600,cart,2
46256,product,2
46256,cart,2
46244,cart,2
65110-000,cancel,2
50014,product,2
46237,product,2
65066-620,department,2
61801,cart,2
46410,department,2
46312,cancel,2
650233,department,2
650233,home,2
46400-000,cancel,2
464-890,product,2
650251,department,2
650251,product,2
65043,department,2
464-860,department,2
65049,department,2
464-810,department,2
464-810,cart,2
46394,product,2
46394,department,2
463899,home,2
463899,cancel,2
65052-050,cart,2
618025,cart,2
65052-050,department,2
65060-000,cancel,2
46368,department,2
49680-000,product,2
49700-000,cart,2
46360,cart,2
46342,department,2
46340,department,2
610051,department,2
610051,cart,2
75075,cart,2
38280-000,product,2
528467,department,2
528478,cart,2
38314,product,2
38308,cart,2
38304,department,2
528599,cancel,2
38301,product,2
38301,cart,2
38300,department,2
38300,cart,2
730051,purchase,2
60490,home,2
730060,cart,2
52501,department,2
529050,home,2
38239,department,2
529050,purchase,2
730071,department,2
529090,home,2
529299,department,2
73013,department,2
38200-000,product,2
38200-000,home,2
3820,department,2
3820,cart,2
73044,cart,2
38400,cart,2
528467,cart,2
38400,home,2
528463,cart,2
528313,cart,2
528315,home,2
72910-000,home,2
38610-000,purchase,2
528322,department,2
72910-000,purchase,2
528325,cart,2
528325,department,2
60516,cart,2
38448,home,2
38444,product,2
38442,product,2
38440,product,2
60515,cart,2
528399,cancel,2
38440,cancel,2
528399,cart,2
38419,cancel,2
38413,department,2
528402,purchase,2
38410,cart,2
38410,cancel,2
60510,department,2
38405,department,2
528422,home,2
73044,department,2
7305,department,2
73054,product,2
60477,cart,2
3796,cart,2
37950-000,product,2
37950-000,department,2
37931,department,2
37900,product,2
37862,department,2
734099,cancel,2
37830,cart,2
37814,product,2
37803,department,2
37801,product,2
37800-000,department,2
37750-000,department,2
734099,product,2
735100,cart,2
37700,department,2
735100,product,2
37699,department,2
37643,department,2
73700-000,department,2
37604,product,2
73703,department,2
376-0011,department,2
5300,product,2
73730,cart,2
73190,product,2
38000,department,2
73064,department,2
73170,department,2
38127,cart,2
38126,purchase,2
38126,department,2
38125,product,2
730900,cart,2
529400,department,2
38116,department,2
730900,product,2
38114,cart,2
38110,product,2
731-0101,product,2
38110,cart,2
38100,product,2
529400,product,2
3806,product,2
3806,cart,2
731100,product,2
3803,department,2
38024,cart,2
73119,product,2
3802,cart,2
38017,home,2
38009,product,2
38009,department,2
73159,product,2
528311,home,2
72903,cart,2
72900-000,cart,2
527299,cart,2
401120,product,2
401120,cart,2
71901,cart,2
719054,cancel,2
528041,department,2
400804,purchase,2
528051,cart,2
400799,product,2
400799,department,2
40031,cart,2
719399,purchase,2
528099,cancel,2
528099,cart,2
6250,cart,2
40006,cart,2
400047,department,2
7199,department,2
400032,cart,2
400021,product,2
400021,home,2
400021,cart,2
72015,cart,2
400015,cancel,2
40000,product,2
72100,department,2
528041,cart,2
6059,product,2
528206,home,2
526119,department,2
4020,purchase,2
525011,home,2
715500,department,2
7160,product,2
402-041,cart,2
525026,purchase,2
5251,cart,2
60612,department,2
716099,department,2
402-040,department,2
716099,product,2
402-020,product,2
402-020,department,2
4017,department,2
52525,cart,2
401320,cart,2
7181,cart,2
4012,product,2
